experiment	id	split	query	expectedDomain	relevantSections	rank	source	section	domain	chunkIndex	score
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	10	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.6577402541327779
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	11	kafka-consumer-lag.md	1. Consumer Lag 是什么	kafka	0	0.6565438304271609
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	12	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.6537137616020827
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	13	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.6534350514411973
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	14	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.6487151948300364
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	15	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.6478376178644679
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	16	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.6397879671671343
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	17	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.6335373302422374
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	18	mysql-slow-query.md	7. 处理原则	mysql	6	0.6248953714904422
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	19	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.6219713647936017
mxbai-embed-large/原始语料	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	20	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.6108012563467785
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	1	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.6628689364038641
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	2	mysql-slow-query.md	7. 处理原则	mysql	6	0.662598987299174
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	3	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.6588222580797156
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	4	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.642504193932068
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	5	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.6390391563510144
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	6	mysql-slow-query.md	6. 判断原则	mysql	5	0.6331930945275159
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	7	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.6263981202838029
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	8	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.619968268270535
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	9	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.6100112017985845
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	10	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.6061254559121915
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	11	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.5963408528667945
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	12	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.5948083577993025
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	13	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.5899731799920195
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	14	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.551272901968533
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	15	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.5385206708647059
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	16	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.5357264716706753
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	17	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.5315492590800169
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	18	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.5268957207941614
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	19	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.5255590833890167
mxbai-embed-large/原始语料	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	20	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.5083809343462924
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	1	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5256292724432045
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	2	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.4931764145458417
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	3	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.48107360134187804
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	4	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.47549275688719633
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	5	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.47391761139805644
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	6	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.47054837380783154
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	7	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.47042771645088227
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	8	mysql-slow-query.md	6. 判断原则	mysql	5	0.46943385443596386
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	9	mysql-slow-query.md	7. 处理原则	mysql	6	0.46854654975929627
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	10	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.46662489174676036
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	11	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.4632302434993379
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	12	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.4566770876462939
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	13	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.45152240124745713
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	14	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.44507822411370346
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	15	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.4296241362874875
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	16	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.41899601191163416
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	17	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.41541320819377686
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	18	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.4115642379132812
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	19	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.40870974141745336
mxbai-embed-large/原始语料	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	20	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.3934639682567116
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	1	mysql-slow-query.md	7. 处理原则	mysql	6	0.6505920886993408
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	2	mysql-slow-query.md	6. 判断原则	mysql	5	0.631908118724823
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	3	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.6216164827346802
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	4	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.6201554167178036
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	5	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.6198153269180862
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	6	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.6070112713588843
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	7	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.6066819971813582
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	8	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.6042785768841044
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	9	kafka-consumer-lag.md	1. Consumer Lag 是什么	kafka	0	0.6038504242897034
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	10	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.5985126495361328
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	11	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.5862090587615967
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	12	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.5800211524988635
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	13	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.5766577972973717
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	14	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.567067461224421
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	15	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.5626996401994947
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	16	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.5618091895352868
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	17	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.5610943007795307
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	18	kafka-consumer-lag.md	7. 处理原则	kafka	6	0.5541436341915359
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	19	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.5476094753974998
mxbai-embed-large/原始语料	H08	holdout	消费位点落后最新 offset 很多代表什么	kafka	[kafka:1, kafka:2]	20	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	4	0.5390582955444885
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	1	thread-pool-exhaustion.md	3. 常见原因	thread-pool	2	0.6251915283558231
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	2	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.6012851537422976
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	3	mysql-slow-query.md	6. 判断原则	mysql	5	0.5919908461568014
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	4	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.5886344138194819
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	5	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.5693912162469672
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	6	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.5652603843963375
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	7	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	3	0.5646590162712045
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	8	thread-pool-exhaustion.md	7. 处理原则	thread-pool	6	0.5612077953231052
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	9	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	4	0.5607017016829074
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	10	mysql-slow-query.md	7. 处理原则	mysql	6	0.5606848168577202
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	11	thread-pool-exhaustion.md	6. 判断原则	thread-pool	5	0.5540845229004487
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	12	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.5532845322232891
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	13	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.5530814693296396
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	14	kafka-consumer-lag.md	6. 判断原则	kafka	5	0.5294079377365041
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	15	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.5208994590968076
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	16	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.5202167809332602
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	17	kafka-consumer-lag.md	3. 常见原因	kafka	2	0.5107705314345155
mxbai-embed-large/原始语料	H09	holdout	八个分区只安排一个消费者会影响吞吐吗	kafka	[kafka:4]	18	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	3	0.4989328235069761
